TrailId,Time,Latitude,Longitude,Altitude,Distance,HeartRate
8866824156,2023-04-10T18:40:19.000+03:00,44.42019530530938,26.064861228443196,88.5,0.0,106
8866824156,2023-04-10T18:40:20.000+03:00,44.42019530530961,26.06486122844354,88.5,0.0,106
8866824156,2023-04-10T18:40:21.000+03:00,44.42019832659148,26.064865644354523,88.8,0.0,106
8866824156,2023-04-10T18:40:22.000+03:00,44.42020198716406,26.064870994829192,88.7,0.0,106
8866824156,2023-04-10T18:40:23.000+03:00,44.42020675393713,26.064877323704867,88.6,0.0,106
8866824156,2023-04-10T18:40:24.000+03:00,44.42021195767505,26.06488501248863,88.5,0.12000000000000002,106
8866824156,2023-04-10T18:40:25.000+03:00,44.42021721295652,26.064895041892697,88.5,0.38,106
8866824156,2023-04-10T18:40:26.000+03:00,44.42022255147686,26.0649076420144,88.8,0.64,106
8866824156,2023-04-10T18:40:27.000+03:00,44.42022844129607,26.064922504148537,88.5,1.09,106
8866824156,2023-04-10T18:40:28.000+03:00,44.42023627228777,26.06494067248056,88.5,1.7400000000000002,106
8866824156,2023-04-10T18:40:29.000+03:00,44.42024406307071,26.064959994051396,88.3,2.5700000000000003,106
8866824156,2023-04-10T18:40:30.000+03:00,44.420250678629905,26.06497932969896,88.1,3.4900000000000007,106
8866824156,2023-04-10T18:40:31.000+03:00,44.42025802715533,26.064998378346317,88.5,4.48,106
8866824156,2023-04-10T18:40:32.000+03:00,44.42026513009531,26.06501850529922,88.1,5.51,106
8866824156,2023-04-10T18:40:33.000+03:00,44.420271190447245,26.065040149033738,88.3,6.680000000000001,106
8866824156,2023-04-10T18:40:34.000+03:00,44.420276555467744,26.065063089998056,88.3,8.570000000000002,106
8866824156,2023-04-10T18:40:35.000+03:00,44.42028127084946,26.06508771505607,88.6,10.100000000000001,106
8866824156,2023-04-10T18:40:36.000+03:00,44.42028529942293,26.065112907684433,88.5,12.110000000000001,107
8866824156,2023-04-10T18:40:37.000+03:00,44.42028936791056,26.065138475248894,88.3,14.07,107
8866824156,2023-04-10T18:40:38.000+03:00,44.42029356950463,26.06516512443362,89.0,16.3,107
8866824156,2023-04-10T18:40:39.000+03:00,44.42029653946444,26.065191586352487,88.5,17.97,107
8866824156,2023-04-10T18:40:40.000+03:00,44.420299082358845,26.065216978775627,88.3,19.87,107
8866824156,2023-04-10T18:40:41.000+03:00,44.42030194828409,26.065240085389426,87.6,21.910000000000004,107
8866824156,2023-04-10T18:40:42.000+03:00,44.42030591333407,26.065260021738897,87.9,23.92,107
8866824156,2023-04-10T18:40:43.000+03:00,44.42031107271275,26.06527613761978,88.19,26.03,107
8866824156,2023-04-10T18:40:44.000+03:00,44.42031616864056,26.065290488629127,87.99,28.05,107
8866824156,2023-04-10T18:40:45.000+03:00,44.420320786739644,26.065303415136707,88.09,30.160000000000004,107
8866824156,2023-04-10T18:40:46.000+03:00,44.42032445168459,26.06531592731056,88.4,32.53,108
8866824156,2023-04-10T18:40:47.000+03:00,44.420326566574225,26.06532878480157,88.1,34.93,108
8866824156,2023-04-10T18:40:48.000+03:00,44.420327401164855,26.065341924605978,88.1,37.32000000000001,108
8866824156,2023-04-10T18:40:49.000+03:00,44.420326849035646,26.065356171224327,88.1,39.75,109
8866824156,2023-04-10T18:40:50.000+03:00,44.42032483976196,26.065372490332393,88.7,41.78,109
8866824156,2023-04-10T18:40:51.000+03:00,44.42032069131142,26.065390621838024,88.7,62.25000000000001,109
8866824156,2023-04-10T18:40:52.000+03:00,44.42031515178731,26.065409259579827,88.5,63.88000000000001,109
8866824156,2023-04-10T18:40:53.000+03:00,44.42030794036514,26.065427390046356,88.0,65.5,110
8866824156,2023-04-10T18:40:54.000+03:00,44.42029898871559,26.06544455843861,89.6,67.12,111
8866824156,2023-04-10T18:40:55.000+03:00,44.420289070910194,26.065462528855072,87.8,68.74000000000001,112
8866824156,2023-04-10T18:40:56.000+03:00,44.42028180281332,26.065482103324587,87.9,70.34,113
8866824156,2023-04-10T18:40:57.000+03:00,44.420275618750594,26.065502159737278,88.1,71.95,113
8866824156,2023-04-10T18:40:58.000+03:00,44.42027015568597,26.065523355650736,88.3,73.57000000000001,114
8866824156,2023-04-10T18:40:59.000+03:00,44.420264929673706,26.065544562898186,88.5,75.2,114
8866824156,2023-04-10T18:41:00.000+03:00,44.420259061256886,26.06556486763225,88.5,76.84,114
8866824156,2023-04-10T18:41:01.000+03:00,44.42025265340787,26.065584107589235,88.7,78.5,115
8866824156,2023-04-10T18:41:02.000+03:00,44.42024616604137,26.065602608107973,88.5,80.17,115
8866824156,2023-04-10T18:41:03.000+03:00,44.420239836055835,26.06562123883239,89.0,81.87000000000002,116
8866824156,2023-04-10T18:41:04.000+03:00,44.420233494676324,26.0656383315295,88.3,83.59000000000002,116
8866824156,2023-04-10T18:41:05.000+03:00,44.42022675880089,26.065653511905484,88.1,85.33,116
8866824156,2023-04-10T18:41:06.000+03:00,44.42021983363039,26.065668077611594,88.1,87.09,116
8866824156,2023-04-10T18:41:07.000+03:00,44.42021290022093,26.065684312265976,87.9,88.84,116
8866824156,2023-04-10T18:41:08.000+03:00,44.42020656432518,26.06570217308331,88.6,90.60000000000001,117
8866824156,2023-04-10T18:41:09.000+03:00,44.42020106695655,26.0657213837443,89.0,92.37,117
8866824156,2023-04-10T18:41:10.000+03:00,44.4201952811726,26.065740988608653,89.1,94.12,118
8866824156,2023-04-10T18:41:11.000+03:00,44.42018910761189,26.065760082317126,89.0,95.87,118
8866824156,2023-04-10T18:41:12.000+03:00,44.42018282319909,26.06577813526474,88.8,97.62000000000002,119
8866824156,2023-04-10T18:41:13.000+03:00,44.42017669071961,26.065794895638614,88.3,99.37000000000002,120
8866824156,2023-04-10T18:41:14.000+03:00,44.42017056659061,26.06581143687288,88.2,101.12,120
8866824156,2023-04-10T18:41:15.000+03:00,44.420164521168125,26.065827952955267,88.4,102.86000000000001,120
8866824156,2023-04-10T18:41:16.000+03:00,44.42015820909981,26.065843783170425,88.5,104.60000000000001,120
8866824156,2023-04-10T18:41:17.000+03:00,44.420150399527444,26.06585968464133,88.8,106.35000000000001,120
8866824156,2023-04-10T18:41:18.000+03:00,44.42014094782703,26.06587470538459,89.0,108.09,120
8866824156,2023-04-10T18:41:19.000+03:00,44.420130564288115,26.065888206826553,88.8,109.82000000000002,121
8866824156,2023-04-10T18:41:20.000+03:00,44.420119627469575,26.0659004209738,89.1,111.54000000000002,121
8866824156,2023-04-10T18:41:21.000+03:00,44.42010759386395,26.06591205425835,89.4,113.27000000000001,121
8866824156,2023-04-10T18:41:22.000+03:00,44.420094616357176,26.065923100401402,89.2,114.99000000000001,121
8866824156,2023-04-10T18:41:23.000+03:00,44.42008138126604,26.06593349343892,89.1,116.72,121
8866824156,2023-04-10T18:41:24.000+03:00,44.42006747768356,26.065943068897326,89.1,118.45000000000002,121
8866824156,2023-04-10T18:41:25.000+03:00,44.42005304805719,26.065951558019986,89.0,120.17000000000002,121
8866824156,2023-04-10T18:41:26.000+03:00,44.42003816773694,26.065958553487043,88.6,121.9,121
8866824156,2023-04-10T18:41:27.000+03:00,44.42002328033382,26.06596537332492,88.3,123.63000000000001,121
8866824156,2023-04-10T18:41:28.000+03:00,44.42000881335016,26.065972887410897,89.1,125.35000000000002,121
8866824156,2023-04-10T18:41:29.000+03:00,44.419994411623534,26.065980138310728,88.8,127.08,121
8866824156,2023-04-10T18:41:30.000+03:00,44.41997972831515,26.065988050884084,88.9,128.8,121
8866824156,2023-04-10T18:41:31.000+03:00,44.419964167796415,26.06599699576658,88.9,130.53,121
8866824156,2023-04-10T18:41:32.000+03:00,44.419948512665805,26.06600726239217,89.0,132.27,121
8866824156,2023-04-10T18:41:33.000+03:00,44.41993289483274,26.06601803154212,88.8,134.0,121
8866824156,2023-04-10T18:41:34.000+03:00,44.41991807437993,26.066029414795373,88.6,135.74,121
8866824156,2023-04-10T18:41:35.000+03:00,44.41990386393333,26.06604179972884,88.3,137.47,121
8866824156,2023-04-10T18:41:36.000+03:00,44.419889728178376,26.066055275937302,88.1,139.20000000000002,121
8866824156,2023-04-10T18:41:37.000+03:00,44.41987535420121,26.066069859335048,88.3,140.92000000000002,121
8866824156,2023-04-10T18:41:38.000+03:00,44.41986146307116,26.066084429817106,89.0,142.64000000000001,121
8866824156,2023-04-10T18:41:39.000+03:00,44.419848609366184,26.06609807850482,88.6,144.36,121
8866824156,2023-04-10T18:41:40.000+03:00,44.4198357922043,26.06611149713885,88.7,146.08,121
8866824156,2023-04-10T18:41:41.000+03:00,44.41982244111208,26.066124481416068,89.0,147.8,121
8866824156,2023-04-10T18:41:42.000+03:00,44.41980855613395,26.066136771630706,87.5,149.53000000000003,121
8866824156,2023-04-10T18:41:43.000+03:00,44.419794069216614,26.066148445296065,87.8,151.26000000000002,121
8866824156,2023-04-10T18:41:44.000+03:00,44.419778622655116,26.06616077852634,87.9,153.00000000000003,121
8866824156,2023-04-10T18:41:45.000+03:00,44.419762587835805,26.06617406719525,88.19,154.74,121
8866824156,2023-04-10T18:41:46.000+03:00,44.419745622490986,26.066187238927565,88.19,156.49,114
8866824156,2023-04-10T18:41:47.000+03:00,44.41972852770058,26.06620090942253,87.99,158.24,113
8866824156,2023-04-10T18:41:48.000+03:00,44.41971210323885,26.06621534745487,87.69,160.0,113
8866824156,2023-04-10T18:41:49.000+03:00,44.419697021507474,26.066230265873035,87.2,161.77000000000004,112
8866824156,2023-04-10T18:41:50.000+03:00,44.41968306180606,26.066245013051702,86.5,163.54000000000002,112
8866824156,2023-04-10T18:41:51.000+03:00,44.41967076996624,26.06626040563991,86.8,165.33,112
8866824156,2023-04-10T18:41:52.000+03:00,44.419659003898744,26.066275639619477,87.6,167.12,112
8866824156,2023-04-10T18:41:53.000+03:00,44.4196471143246,26.066290757441728,88.1,168.92000000000002,112
8866824156,2023-04-10T18:41:54.000+03:00,44.41963422333768,26.0663061972842,88.1,170.73000000000002,114
8866824156,2023-04-10T18:41:55.000+03:00,44.4196210282905,26.066322864145896,88.0,172.55,114
8866824156,2023-04-10T18:41:56.000+03:00,44.419607336257435,26.066340329417258,88.3,174.35,114
8866824156,2023-04-10T18:41:57.000+03:00,44.41959395529048,26.066357627705504,88.4,176.16000000000003,114
8866824156,2023-04-10T18:41:58.000+03:00,44.41958045587604,26.066374213271704,88.9,177.96,113
8866824156,2023-04-10T18:41:59.000+03:00,44.41956637818713,26.066389221389514,89.1,179.77,113
8866824156,2023-04-10T18:42:00.000+03:00,44.41955311970615,26.066402650496094,89.0,181.59,113
8866824156,2023-04-10T18:42:01.000+03:00,44.419541543785094,26.0664155748665,89.1,183.41000000000003,113
8866824156,2023-04-10T18:42:02.000+03:00,44.419530599650884,26.06642900439617,89.4,185.24,113
8866824156,2023-04-10T18:42:03.000+03:00,44.41952016861042,26.066442736171734,89.6,187.08,113
8866824156,2023-04-10T18:42:04.000+03:00,44.41950892017385,26.06645703157906,89.5,188.92000000000002,113
8866824156,2023-04-10T18:42:05.000+03:00,44.419497122581454,26.066472436769548,89.5,190.74,114
8866824156,2023-04-10T18:42:06.000+03:00,44.419485384570336,26.066487951663998,89.5,192.57000000000002,114
8866824156,2023-04-10T18:42:07.000+03:00,44.419473273313855,26.066503000718246,89.0,194.4,114
8866824156,2023-04-10T18:42:08.000+03:00,44.41946201136739,26.066516523222283,88.5,196.23000000000002,114
8866824156,2023-04-10T18:42:09.000+03:00,44.4194501622582,26.066529818237832,89.2,198.04000000000002,114
8866824156,2023-04-10T18:42:10.000+03:00,44.41943791761014,26.066543517189043,89.3,199.86,114
8866824156,2023-04-10T18:42:11.000+03:00,44.41942541859572,26.06655661523787,89.2,201.68000000000004,113
8866824156,2023-04-10T18:42:12.000+03:00,44.419412773942746,26.066569931558895,88.6,203.51000000000002,113
8866824156,2023-04-10T18:42:13.000+03:00,44.41940048434488,26.066583248798857,88.9,205.34000000000003,112
8866824156,2023-04-10T18:42:14.000+03:00,44.41938889811494,26.066596136848,89.3,207.18000000000004,112
8866824156,2023-04-10T18:42:15.000+03:00,44.41937824040733,26.066607685105357,90.1,209.02,112
8866824156,2023-04-10T18:42:16.000+03:00,44.419367577568046,26.06661894081548,90.3,210.86,112
8866824156,2023-04-10T18:42:17.000+03:00,44.419356826783435,26.06663027528703,88.8,212.70000000000002,112
8866824156,2023-04-10T18:42:18.000+03:00,44.4193463197698,26.066642708495948,88.3,214.56000000000003,112
8866824156,2023-04-10T18:42:19.000+03:00,44.41933535496803,26.066655925652405,88.7,216.43,112
8866824156,2023-04-10T18:42:20.000+03:00,44.41932381104884,26.066669909628345,88.7,218.29000000000002,112
8866824156,2023-04-10T18:42:21.000+03:00,44.41931211623189,26.066684315356856,88.6,220.15,111
8866824156,2023-04-10T18:42:22.000+03:00,44.41930090756866,26.066698851565995,88.8,222.01000000000002,110
8866824156,2023-04-10T18:42:23.000+03:00,44.41928832963524,26.066713030753025,89.0,223.86000000000004,110
8866824156,2023-04-10T18:42:24.000+03:00,44.41927448109326,26.066727597119066,89.2,225.72000000000003,111
8866824156,2023-04-10T18:42:25.000+03:00,44.41925972428435,26.06674208221319,89.0,227.59,112
8866824156,2023-04-10T18:42:26.000+03:00,44.41924366707861,26.066757056381544,88.5,229.46000000000004,112
8866824156,2023-04-10T18:42:27.000+03:00,44.41922617722664,26.066772513731006,88.5,231.31,113
8866824156,2023-04-10T18:42:28.000+03:00,44.419208414654406,26.06678680700883,88.6,233.18000000000004,113
8866824156,2023-04-10T18:42:29.000+03:00,44.41919237120232,26.06679922005769,88.6,235.04000000000002,113
8866824156,2023-04-10T18:42:30.000+03:00,44.41917642625917,26.066811336174624,88.6,236.90000000000003,113
8866824156,2023-04-10T18:42:31.000+03:00,44.419160461894755,26.066823636414057,88.4,238.75000000000003,113
8866824156,2023-04-10T18:42:32.000+03:00,44.41914393195424,26.066836838189158,88.9,240.6,113
8866824156,2023-04-10T18:42:33.000+03:00,44.4191270544326,26.066850496662497,88.19,242.45000000000002,114
8866824156,2023-04-10T18:42:34.000+03:00,44.41911086969072,26.066863160880313,88.2,244.31000000000003,114
8866824156,2023-04-10T18:42:35.000+03:00,44.41909544208556,26.066875381807858,88.2,246.17000000000002,114
8866824156,2023-04-10T18:42:36.000+03:00,44.41908220979005,26.0668859508784,88.2,248.03000000000003,114
8866824156,2023-04-10T18:42:37.000+03:00,44.41906948501138,26.06689642906141,88.6,249.88000000000002,114
8866824156,2023-04-10T18:42:38.000+03:00,44.419056921933446,26.06690603932777,88.7,251.73000000000002,114
8866824156,2023-04-10T18:42:39.000+03:00,44.41904439303368,26.066915155981835,88.7,253.58000000000004,114
8866824156,2023-04-10T18:42:40.000+03:00,44.41903157748053,26.066924090367213,88.4,255.43000000000004,114
8866824156,2023-04-10T18:42:41.000+03:00,44.41901854362697,26.06693334345268,88.5,257.29,114
8866824156,2023-04-10T18:42:42.000+03:00,44.419005331981516,26.06694303111007,88.5,259.14000000000004,114
8866824156,2023-04-10T18:42:43.000+03:00,44.418992173248895,26.06695268602012,88.6,260.98,115
8866824156,2023-04-10T18:42:44.000+03:00,44.41897866626172,26.066962688181533,88.6,262.81000000000006,115
8866824156,2023-04-10T18:42:45.000+03:00,44.41896479117986,26.066973674759012,88.5,264.63000000000005,115
8866824156,2023-04-10T18:42:46.000+03:00,44.418950253133296,26.066985982733065,88.5,266.45000000000005,115
8866824156,2023-04-10T18:42:47.000+03:00,44.41893468789549,26.066999281340028,88.5,268.27,115
8866824156,2023-04-10T18:42:48.000+03:00,44.418919728957896,26.067012286598548,88.6,270.09,114
8866824156,2023-04-10T18:42:49.000+03:00,44.418905597030076,26.067025592973966,88.6,271.90000000000003,114
8866824156,2023-04-10T18:42:50.000+03:00,44.418891766812614,26.067038556097003,88.3,273.7,114
8866824156,2023-04-10T18:42:51.000+03:00,44.418877964363276,26.06705219080603,88.5,275.5,114
8866824156,2023-04-10T18:42:52.000+03:00,44.41886475557134,26.067066958979712,88.5,277.30000000000007,114
8866824156,2023-04-10T18:42:53.000+03:00,44.418852371505494,26.06708156641297,88.4,279.11,113
8866824156,2023-04-10T18:42:54.000+03:00,44.41883923256551,26.067095960435235,88.5,280.91,113
8866824156,2023-04-10T18:42:55.000+03:00,44.41882536585603,26.06710920966023,88.4,282.73,113
8866824156,2023-04-10T18:42:56.000+03:00,44.41881113140143,26.067123004040123,88.5,284.55,113
8866824156,2023-04-10T18:42:57.000+03:00,44.418797480941,26.067136122829904,89.1,286.36,113
8866824156,2023-04-10T18:42:58.000+03:00,44.418783296760516,26.067149174975945,89.0,288.16,113
8866824156,2023-04-10T18:42:59.000+03:00,44.418771452875376,26.067160221644624,88.6,289.97,112
8866824156,2023-04-10T18:43:00.000+03:00,44.41875979996474,26.067170671849798,88.9,291.77000000000004,112
8866824156,2023-04-10T18:43:01.000+03:00,44.41874812893036,26.06718058128342,88.7,293.59000000000003,112
8866824156,2023-04-10T18:43:02.000+03:00,44.418737292730945,26.067189510914005,88.9,295.41,112
8866824156,2023-04-10T18:43:03.000+03:00,44.41872739931431,26.06719732248266,88.5,297.2300000000001,112
8866824156,2023-04-10T18:43:04.000+03:00,44.41871633527014,26.06720565098413,88.8,299.04,112
8866824156,2023-04-10T18:43:05.000+03:00,44.41870481810563,26.067214920106082,89.0,300.84000000000003,112
8866824156,2023-04-10T18:43:06.000+03:00,44.41869285370555,26.067226950755675,88.8,302.65000000000003,112
